epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559681938343,2019-06-04T13:58:58.343,29.812,97641.516
1559681938417,2019-06-04T13:58:58.417,29.886,97634.953
1559681938490,2019-06-04T13:58:58.490,29.959,97644.141
1559681938563,2019-06-04T13:58:58.563,30.032,97649.688
1559681938638,2019-06-04T13:58:58.638,30.107,97643.125
1559681938711,2019-06-04T13:58:58.711,30.180,97649.688
1559681938784,2019-06-04T13:58:58.784,30.253,97644.141
1559681938857,2019-06-04T13:58:58.857,30.326,97644.938
1559681938932,2019-06-04T13:58:58.932,30.401,97643.922
1559681939005,2019-06-04T13:58:59.005,30.474,97647.063
1559681939079,2019-06-04T13:58:59.079,30.548,97651.508
1559681939152,2019-06-04T13:58:59.152,30.621,97645.750
1559681939227,2019-06-04T13:58:59.227,30.696,97643.922
1559681939300,2019-06-04T13:58:59.300,30.769,97643.125
1559681939373,2019-06-04T13:58:59.373,30.842,97646.047
1559681939446,2019-06-04T13:58:59.446,30.915,97645.242
1559681939521,2019-06-04T13:58:59.521,30.990,97643.125
1559681939594,2019-06-04T13:58:59.594,31.063,97642.320
1559681939667,2019-06-04T13:58:59.667,31.136,97641.000
1559681939741,2019-06-04T13:58:59.741,31.210,97644.438
1559681939815,2019-06-04T13:58:59.815,31.284,97644.438
1559681939889,2019-06-04T13:58:59.889,31.358,97643.922
1559681939962,2019-06-04T13:58:59.962,31.431,97645.750
1559681940035,2019-06-04T13:59:00.035,31.504,97645.242
1559681940110,2019-06-04T13:59:00.110,31.579,97643.422
1559681940183,2019-06-04T13:59:00.183,31.652,97644.734
1559681940256,2019-06-04T13:59:00.256,31.725,97640.797
1559681940330,2019-06-04T13:59:00.330,31.799,97644.438
1559681940404,2019-06-04T13:59:00.404,31.873,97640.500
1559681940478,2019-06-04T13:59:00.478,31.947,97647.063
1559681940551,2019-06-04T13:59:00.551,32.020,97648.672
1559681940624,2019-06-04T13:59:00.624,32.093,97645.242
1559681940699,2019-06-04T13:59:00.699,32.168,97638.680
1559681940772,2019-06-04T13:59:00.772,32.241,97647.063
1559681940845,2019-06-04T13:59:00.845,32.314,97648.672
1559681940918,2019-06-04T13:59:00.918,32.387,97645.063
1559681940993,2019-06-04T13:59:00.993,32.462,97646.883
1559681941066,2019-06-04T13:59:01.066,32.535,97644.734
1559681941140,2019-06-04T13:59:01.140,32.609,97648.195
1559681941213,2019-06-04T13:59:01.213,32.682,97644.258
1559681941288,2019-06-04T13:59:01.288,32.757,97643.422
1559681941361,2019-06-04T13:59:01.361,32.830,97645.570
1559681941434,2019-06-04T13:59:01.434,32.903,97644.734
1559681941507,2019-06-04T13:59:01.507,32.976,97648.195
1559681941582,2019-06-04T13:59:01.582,33.051,97641.813
1559681941655,2019-06-04T13:59:01.655,33.124,97643.922
1559681941729,2019-06-04T13:59:01.729,33.198,97646.375
1559681941802,2019-06-04T13:59:01.802,33.271,97644.438
1559681941876,2019-06-04T13:59:01.876,33.345,97645.750
1559681941950,2019-06-04T13:59:01.950,33.419,97643.125
1559681942023,2019-06-04T13:59:02.023,33.492,97646.883
1559681942096,2019-06-04T13:59:02.096,33.565,97645.359
1559681942171,2019-06-04T13:59:02.171,33.640,97647.688
1559681942244,2019-06-04T13:59:02.244,33.713,97646.375
1559681942317,2019-06-04T13:59:02.317,33.786,97650.820
1559681942391,2019-06-04T13:59:02.391,33.860,97646.375
